concept,random_control,layer,target_class,target_class_idx,sign_count,magnitude,n_examples,cav_accuracy,n_concept,n_random
short_notes,random_control_01,classifier.1,jazz,2,0.38051948051948054,-0.006902749160328856,1540,0.75,30,30
short_notes,random_control_01,classifier.1,pop,3,0.3667205169628433,-0.00772646672817576,2476,0.75,30,30
short_notes,random_control_01,classifier.1,rock,4,0.6395080708064637,0.005298672923206178,2602,0.75,30,30
short_notes,random_control_01,classifier.1,traditional,5,0.32571428622518267,-0.011911746683929648,350,0.75,30,30
short_notes,random_control_02,classifier.1,classical,0,0.5053763440983468,-0.006395042511096072,1209,0.8333333134651184,30,30
short_notes,random_control_02,classifier.1,country,1,0.18804159445407279,-0.01878965879746905,2308,0.8333333134651184,30,30
short_notes,random_control_02,classifier.1,jazz,2,0.08571428571428572,-0.030399231970697254,1540,0.8333333134651184,30,30
short_notes,random_control_02,classifier.1,pop,3,0.6853796446843371,0.0074829701721662225,2476,0.8333333134651184,30,30
short_notes,random_control_02,classifier.1,rock,4,0.644119907854888,0.007087658846652068,2602,0.8333333134651184,30,30
short_notes,random_control_02,classifier.1,traditional,5,0.3171428578240531,-0.016564094509397234,350,0.8333333134651184,30,30
short_notes,random_control_03,classifier.1,classical,0,0.284532671703397,-0.008703456578408025,1209,0.9166666865348816,30,30
short_notes,random_control_03,classifier.1,country,1,0.6208838821490468,0.004700185662455069,2308,0.9166666865348816,30,30
short_notes,random_control_03,classifier.1,jazz,2,0.10519480519480519,-0.029598287947766193,1540,0.9166666865348816,30,30
short_notes,random_control_03,classifier.1,pop,3,0.2827140549273021,-0.01103606713357982,2476,0.9166666865348816,30,30
short_notes,random_control_03,classifier.1,rock,4,0.8647194465795542,0.01874527723373105,2602,0.9166666865348816,30,30
short_notes,random_control_03,classifier.1,traditional,5,0.32571428622518267,-0.009437019228935242,350,0.9166666865348816,30,30
short_notes,random_control_04,classifier.1,classical,0,0.21422663358763488,-0.016857645322620327,1209,0.5833333134651184,30,30
short_notes,random_control_04,classifier.1,country,1,0.3275563258232236,-0.007025983591121742,2308,0.5833333134651184,30,30
short_notes,random_control_04,classifier.1,jazz,2,0.08636363636363636,-0.031077338919624106,1540,0.5833333134651184,30,30
short_notes,random_control_04,classifier.1,pop,3,0.7419224556697975,0.011934130320172029,2476,0.5833333134651184,30,30
short_notes,random_control_04,classifier.1,rock,4,0.8278247502837889,0.018366048181591287,2602,0.5833333134651184,30,30
short_notes,random_control_04,classifier.1,traditional,5,0.38285714311259134,-0.009923195860215596,350,0.5833333134651184,30,30
short_notes,random_control_05,classifier.1,classical,0,0.19768403640603902,-0.016119048212761965,1209,0.6666666865348816,30,30
short_notes,random_control_05,classifier.1,country,1,0.30025996533795496,-0.00997115835544219,2308,0.6666666865348816,30,30
short_notes,random_control_05,classifier.1,jazz,2,0.38766233766233765,-0.005407777786641926,1540,0.6666666865348816,30,30
short_notes,random_control_05,classifier.1,pop,3,0.37600969314960364,-0.005938993544793223,2476,0.6666666865348816,30,30
short_notes,random_control_05,classifier.1,rock,4,0.6395080708064637,0.008450524599526183,2602,0.6666666865348816,30,30
short_notes,random_control_05,classifier.1,traditional,5,0.38000000136239187,-0.006372448816629393,350,0.6666666865348816,30,30
short_notes,random_control_06,classifier.1,classical,0,0.41935483873432783,-0.005799229626179457,1209,0.9166666865348816,30,30
short_notes,random_control_06,classifier.1,country,1,0.14601386481802425,-0.01916482093287196,2308,0.9166666865348816,30,30
short_notes,random_control_06,classifier.1,jazz,2,0.20064935064935066,-0.017726007084567827,1540,0.9166666865348816,30,30
short_notes,random_control_06,classifier.1,pop,3,0.6017770598701205,0.0037875337272683858,2476,0.9166666865348816,30,30
short_notes,random_control_06,classifier.1,rock,4,0.8189853959409756,0.01976447143763029,2602,0.9166666865348816,30,30
short_notes,random_control_06,classifier.1,traditional,5,0.14571428596973418,-0.030951957723924093,350,0.9166666865348816,30,30
short_notes,random_control_07,classifier.1,classical,0,0.2679900744540125,-0.01322588652782173,1209,0.8333333134651184,30,30
short_notes,random_control_07,classifier.1,country,1,0.17764298093587522,-0.019322007042283203,2308,0.8333333134651184,30,30
short_notes,random_control_07,classifier.1,jazz,2,0.2961038961038961,-0.01643409827578958,1540,0.8333333134651184,30,30
short_notes,random_control_07,classifier.1,pop,3,0.5432148626817448,0.0002982412071474294,2476,0.8333333134651184,30,30
short_notes,random_control_07,classifier.1,rock,4,0.6625672559798634,0.00896166428802091,2602,0.8333333134651184,30,30
short_notes,random_control_07,classifier.1,traditional,5,0.4571428576537541,-0.00557146963330784,350,0.8333333134651184,30,30
short_notes,random_control_08,classifier.1,classical,0,0.28205128206360724,-0.01365805456277701,1209,0.6666666865348816,30,30
short_notes,random_control_08,classifier.1,country,1,0.4562391681109185,-0.001776880097811141,2308,0.6666666865348816,30,30
short_notes,random_control_08,classifier.1,jazz,2,0.09675324675324676,-0.026785794877773755,1540,0.6666666865348816,30,30
short_notes,random_control_08,classifier.1,pop,3,0.6579159936342563,0.005604227765964311,2476,0.6666666865348816,30,30
short_notes,random_control_08,classifier.1,rock,4,0.644119907854888,0.004910901256856279,2602,0.6666666865348816,30,30
short_notes,random_control_08,classifier.1,traditional,5,0.16285714285714287,-0.03170454180666379,350,0.6666666865348816,30,30
short_notes,random_control_09,classifier.1,classical,0,0.4077750206905717,-0.005363015808485528,1209,0.75,30,30
short_notes,random_control_09,classifier.1,country,1,0.3882149046793761,-0.003193232168700139,2308,0.75,30,30
short_notes,random_control_09,classifier.1,jazz,2,0.07207792207792207,-0.029036804133808457,1540,0.75,30,30
short_notes,random_control_09,classifier.1,pop,3,0.5630048466229477,0.001916434254850109,2476,0.75,30,30
short_notes,random_control_09,classifier.1,rock,4,0.789777094588474,0.01584691867779233,2602,0.75,30,30
short_notes,random_control_09,classifier.1,traditional,5,0.46285714285714286,0.0010873632824846676,350,0.75,30,30
strong_velocity,random_control_00,classifier.1,classical,0,0.6732837056896724,0.01060987072569265,1209,0.6666666865348816,30,30
strong_velocity,random_control_00,classifier.1,country,1,0.4103119584055459,-0.00444930858435545,2308,0.6666666865348816,30,30
strong_velocity,random_control_00,classifier.1,jazz,2,0.34545454545454546,-0.013414121080528606,1540,0.6666666865348816,30,30
strong_velocity,random_control_00,classifier.1,pop,3,0.4462843295638126,-0.0027346392301315975,2476,0.6666666865348816,30,30
strong_velocity,random_control_00,classifier.1,rock,4,0.7198308993540389,0.009664995884658807,2602,0.6666666865348816,30,30
strong_velocity,random_control_00,classifier.1,traditional,5,0.5828571428571429,0.007216588593354183,350,0.6666666865348816,30,30
strong_velocity,random_control_01,classifier.1,classical,0,0.45492142286056125,0.0030734179983635005,1209,0.75,30,30
strong_velocity,random_control_01,classifier.1,country,1,0.5,0.0015568953875833202,2308,0.75,30,30
strong_velocity,random_control_01,classifier.1,jazz,2,0.5824675324675325,0.005517715977069426,1540,0.75,30,30
strong_velocity,random_control_01,classifier.1,pop,3,0.4083198708074351,-0.0023735102039636963,2476,0.75,30,30
strong_velocity,random_control_01,classifier.1,rock,4,0.6637202151732478,0.0070257884730154695,2602,0.75,30,30
strong_velocity,random_control_01,classifier.1,traditional,5,0.7885714302744185,0.026394737107413156,350,0.75,30,30
strong_velocity,random_control_02,classifier.1,classical,0,0.33995037240563986,-0.003789679003637546,1209,0.75,30,30
strong_velocity,random_control_02,classifier.1,country,1,0.5576256499133448,0.004610925596901434,2308,0.75,30,30
strong_velocity,random_control_02,classifier.1,jazz,2,0.3116883116883117,-0.008244713642573976,1540,0.75,30,30
strong_velocity,random_control_02,classifier.1,pop,3,0.49192245562165154,-0.0008049060270658157,2476,0.75,30,30
strong_velocity,random_control_02,classifier.1,rock,4,0.8697156033820138,0.01772302665320339,2602,0.75,30,30
strong_velocity,random_control_02,classifier.1,traditional,5,0.6885714306150164,0.013996213174292019,350,0.75,30,30
strong_velocity,random_control_03,classifier.1,classical,0,0.6468155501153077,0.009509712137972106,1209,0.9166666865348816,30,30
strong_velocity,random_control_03,classifier.1,country,1,0.4917677642980936,0.001455717899859197,2308,0.9166666865348816,30,30
strong_velocity,random_control_03,classifier.1,jazz,2,0.3077922077922078,-0.011131115838304742,1540,0.9166666865348816,30,30
strong_velocity,random_control_03,classifier.1,pop,3,0.8210823911457339,0.013263115964781776,2476,0.9166666865348816,30,30
strong_velocity,random_control_03,classifier.1,rock,4,0.6395080708064637,0.0040070504103311205,2602,0.9166666865348816,30,30
strong_velocity,random_control_03,classifier.1,traditional,5,0.3142857147966112,-0.011588735128087656,350,0.9166666865348816,30,30
strong_velocity,random_control_04,classifier.1,classical,0,0.27212572374478955,-0.007947129864519889,1209,0.6666666865348816,30,30
strong_velocity,random_control_04,classifier.1,country,1,0.5424610051993067,0.0056643500630348355,2308,0.6666666865348816,30,30
strong_velocity,random_control_04,classifier.1,jazz,2,0.36558441558441557,-0.006394501845654729,1540,0.6666666865348816,30,30
strong_velocity,random_control_04,classifier.1,pop,3,0.7806946689169704,0.011189095047039245,2476,0.6666666865348816,30,30
strong_velocity,random_control_04,classifier.1,rock,4,0.640276710177091,0.0038397467096009043,2602,0.6666666865348816,30,30
strong_velocity,random_control_04,classifier.1,traditional,5,0.3428571433680398,-0.010942895172962121,350,0.6666666865348816,30,30
strong_velocity,random_control_05,classifier.1,classical,0,0.3432588917199396,-0.0044230280306908195,1209,0.6666666865348816,30,30
strong_velocity,random_control_05,classifier.1,country,1,0.41117850953206236,-0.004994120361264053,2308,0.6666666865348816,30,30
strong_velocity,random_control_05,classifier.1,jazz,2,0.42467532467532465,-0.002045659109490452,1540,0.6666666865348816,30,30
strong_velocity,random_control_05,classifier.1,pop,3,0.35137318264879586,-0.006573514154508879,2476,0.6666666865348816,30,30
strong_velocity,random_control_05,classifier.1,rock,4,0.8182167563870905,0.01677581436465352,2602,0.6666666865348816,30,30
strong_velocity,random_control_05,classifier.1,traditional,5,0.7942857149669103,0.026251437248928207,350,0.6666666865348816,30,30
strong_velocity,random_control_06,classifier.1,classical,0,0.570719603076269,0.006221195531129295,1209,0.8333333134651184,30,30
strong_velocity,random_control_06,classifier.1,country,1,0.4545060658578856,-0.00021736234978512832,2308,0.8333333134651184,30,30
strong_velocity,random_control_06,classifier.1,jazz,2,0.3461038961038961,-0.007143795074798264,1540,0.8333333134651184,30,30
strong_velocity,random_control_06,classifier.1,pop,3,0.7394991922455574,0.009161291970466662,2476,0.8333333134651184,30,30
strong_velocity,random_control_06,classifier.1,rock,4,0.6521906225521871,0.009301185487647133,2602,0.8333333134651184,30,30
strong_velocity,random_control_06,classifier.1,traditional,5,0.42857142925262454,0.0003538653573819569,350,0.8333333134651184,30,30
strong_velocity,random_control_07,classifier.1,classical,0,0.5425971879063805,0.007457650759402967,1209,0.8333333134651184,30,30
strong_velocity,random_control_07,classifier.1,country,1,0.4666377816291161,-0.0011053316969427715,2308,0.8333333134651184,30,30
strong_velocity,random_control_07,classifier.1,jazz,2,0.4038961038961039,-0.0046861018465420646,1540,0.8333333134651184,30,30
strong_velocity,random_control_07,classifier.1,pop,3,0.5876413570274637,0.00436530829338065,2476,0.8333333134651184,30,30
strong_velocity,random_control_07,classifier.1,rock,4,0.6249039201073057,0.006404092339591211,2602,0.8333333134651184,30,30
strong_velocity,random_control_07,classifier.1,traditional,5,0.5628571428571428,0.0029332577540273114,350,0.8333333134651184,30,30
strong_velocity,random_control_08,classifier.1,classical,0,0.6732837055664205,0.011976660773114935,1209,1.0,30,30
strong_velocity,random_control_08,classifier.1,country,1,0.5277296360485269,0.004393688118185338,2308,1.0,30,30
strong_velocity,random_control_08,classifier.1,jazz,2,0.2863636363636364,-0.011633776876373918,1540,1.0,30,30
strong_velocity,random_control_08,classifier.1,pop,3,0.5799676900148777,0.0045514581585829545,2476,1.0,30,30
strong_velocity,random_control_08,classifier.1,rock,4,0.7532667178634861,0.01240047710309869,2602,1.0,30,30
strong_velocity,random_control_08,classifier.1,traditional,5,0.517142858505249,0.0025718354486993383,350,1.0,30,30
strong_velocity,random_control_09,classifier.1,classical,0,0.9081885856079405,0.022669300433892273,1209,1.0,30,30
strong_velocity,random_control_09,classifier.1,country,1,0.5125649913344887,0.0034561452061983803,2308,1.0,30,30
strong_velocity,random_control_09,classifier.1,jazz,2,0.4798701298701299,0.001469716029513821,1540,1.0,30,30
strong_velocity,random_control_09,classifier.1,pop,3,0.4273021002096968,-0.0025276319712087486,2476,1.0,30,30
strong_velocity,random_control_09,classifier.1,rock,4,0.5407378939506551,0.0033366788841918582,2602,1.0,30,30
strong_velocity,random_control_09,classifier.1,traditional,5,0.6657142863954817,0.013503210704241481,350,1.0,30,30
wide_pitch_range,random_control_00,classifier.1,classical,0,0.31761786602961317,-0.006854916907919338,1209,0.5,30,30
wide_pitch_range,random_control_00,classifier.1,country,1,0.6572790294627383,0.00517278096410228,2308,0.5,30,30
wide_pitch_range,random_control_00,classifier.1,jazz,2,0.44285714285714284,-0.0017714522909010192,1540,0.5,30,30
wide_pitch_range,random_control_00,classifier.1,pop,3,0.7588852989654357,0.010939334244625298,2476,0.5,30,30
wide_pitch_range,random_control_00,classifier.1,rock,4,0.48693312840861236,-0.0006798966419092056,2602,0.5,30,30
wide_pitch_range,random_control_00,classifier.1,traditional,5,0.5028571435383388,0.002908515004216627,350,0.5,30,30
wide_pitch_range,random_control_01,classifier.1,classical,0,0.15136476427415269,-0.018079941415954367,1209,0.5,30,30
wide_pitch_range,random_control_01,classifier.1,country,1,0.8032928942807626,0.013380220933031272,2308,0.5,30,30
wide_pitch_range,random_control_01,classifier.1,jazz,2,0.2564935064935065,-0.010018537518894905,1540,0.5,30,30
wide_pitch_range,random_control_01,classifier.1,pop,3,0.4648626817447496,-0.0008925353922589302,2476,0.5,30,30
wide_pitch_range,random_control_01,classifier.1,rock,4,0.6952344351415906,0.008844629677082716,2602,0.5,30,30
wide_pitch_range,random_control_01,classifier.1,traditional,5,0.7314285741533552,0.017551335181508747,350,0.5,30,30
wide_pitch_range,random_control_02,classifier.1,classical,0,0.14805624485508878,-0.017001337094449672,1209,0.8333333134651184,30,30
wide_pitch_range,random_control_02,classifier.1,country,1,0.8587521663778163,0.018733949605472373,2308,0.8333333134651184,30,30
wide_pitch_range,random_control_02,classifier.1,jazz,2,0.2532467532467532,-0.011872808276010411,1540,0.8333333134651184,30,30
wide_pitch_range,random_control_02,classifier.1,pop,3,0.6970920841990457,0.007122034425147612,2476,0.8333333134651184,30,30
wide_pitch_range,random_control_02,classifier.1,rock,4,0.6225980015830935,0.005968056350723081,2602,0.8333333134651184,30,30
wide_pitch_range,random_control_02,classifier.1,traditional,5,0.5428571438789368,0.003772147908540709,350,0.8333333134651184,30,30
wide_pitch_range,random_control_03,classifier.1,classical,0,0.26220016543829705,-0.01036301056636425,1209,0.5833333134651184,30,30
wide_pitch_range,random_control_03,classifier.1,country,1,0.699740034662045,0.009039085774813202,2308,0.5833333134651184,30,30
wide_pitch_range,random_control_03,classifier.1,jazz,2,0.17077922077922078,-0.020157260975086844,1540,0.5833333134651184,30,30
wide_pitch_range,random_control_03,classifier.1,pop,3,0.818659127625202,0.014883156886899028,2476,0.5833333134651184,30,30
wide_pitch_range,random_control_03,classifier.1,rock,4,0.5503458877328173,0.0014828815981087137,2602,0.5833333134651184,30,30
wide_pitch_range,random_control_03,classifier.1,traditional,5,0.6342857149669102,0.006730947936219828,350,0.5833333134651184,30,30
wide_pitch_range,random_control_04,classifier.1,classical,0,0.08602150537634409,-0.02316076129927578,1209,0.5,30,30
wide_pitch_range,random_control_04,classifier.1,country,1,0.7837954939341422,0.015995215033818573,2308,0.5,30,30
wide_pitch_range,random_control_04,classifier.1,jazz,2,0.38506493506493505,-0.005020389866609997,1540,0.5,30,30
wide_pitch_range,random_control_04,classifier.1,pop,3,0.9313408724710899,0.02340225306353103,2476,0.5,30,30
wide_pitch_range,random_control_04,classifier.1,rock,4,0.2705611068867061,-0.00989121228755723,2602,0.5,30,30
wide_pitch_range,random_control_04,classifier.1,traditional,5,0.2514285721097674,-0.02323499172925949,350,0.5,30,30
wide_pitch_range,random_control_05,classifier.1,classical,0,0.21753515302518658,-0.012249858828062751,1209,0.5,30,30
wide_pitch_range,random_control_05,classifier.1,country,1,0.7192374350086655,0.009670263760161476,2308,0.5,30,30
wide_pitch_range,random_control_05,classifier.1,jazz,2,0.17597402597402598,-0.01615937113423239,1540,0.5,30,30
wide_pitch_range,random_control_05,classifier.1,pop,3,0.4636510502733591,-0.0020749652387742827,2476,0.5,30,30
wide_pitch_range,random_control_05,classifier.1,rock,4,0.7282859339428168,0.011299888647235157,2602,0.5,30,30
wide_pitch_range,random_control_05,classifier.1,traditional,5,0.8257142874172756,0.023512486900602068,350,0.5,30,30
wide_pitch_range,random_control_06,classifier.1,classical,0,0.4317617866251467,-0.00194927140287716,1209,0.5833333134651184,30,30
wide_pitch_range,random_control_06,classifier.1,country,1,0.25433275563258234,-0.011514859818780804,2308,0.5833333134651184,30,30
wide_pitch_range,random_control_06,classifier.1,jazz,2,0.3220779220779221,-0.0076573701889871,1540,0.5833333134651184,30,30
wide_pitch_range,random_control_06,classifier.1,pop,3,0.7176898223903144,0.008595789450195186,2476,0.5833333134651184,30,30
wide_pitch_range,random_control_06,classifier.1,rock,4,0.43581860108754894,-0.0017846716765806845,2602,0.5833333134651184,30,30
wide_pitch_range,random_control_06,classifier.1,traditional,5,0.4514285714285714,-0.005700265054724046,350,0.5833333134651184,30,30
wide_pitch_range,random_control_07,classifier.1,classical,0,0.11166253102969492,-0.02123503550052076,1209,0.5833333134651184,30,30
wide_pitch_range,random_control_07,classifier.1,country,1,0.5788561525129983,0.0002826459627546874,2308,0.5833333134651184,30,30
wide_pitch_range,random_control_07,classifier.1,jazz,2,0.6012987012987013,0.004958835880002974,1540,0.5833333134651184,30,30
wide_pitch_range,random_control_07,classifier.1,pop,3,0.7701938610662359,0.012033052953119617,2476,0.5833333134651184,30,30
wide_pitch_range,random_control_07,classifier.1,rock,4,0.24135280553993127,-0.01055319261644823,2602,0.5833333134651184,30,30
wide_pitch_range,random_control_07,classifier.1,traditional,5,0.3657142860548837,-0.01265604487487248,350,0.5833333134651184,30,30
wide_pitch_range,random_control_08,classifier.1,classical,0,0.5235732011897589,-0.0017037322891859154,1209,0.6666666865348816,30,30
wide_pitch_range,random_control_08,classifier.1,country,1,0.7136048526863085,0.009263966636461056,2308,0.6666666865348816,30,30
wide_pitch_range,random_control_08,classifier.1,jazz,2,0.048051948051948054,-0.030914094986079575,1540,0.6666666865348816,30,30
wide_pitch_range,random_control_08,classifier.1,pop,3,0.6106623586429726,0.002040630481047902,2476,0.6666666865348816,30,30
wide_pitch_range,random_control_08,classifier.1,rock,4,0.8109146810604186,0.01681079975630713,2602,0.6666666865348816,30,30
wide_pitch_range,random_control_08,classifier.1,traditional,5,0.3457142860548837,-0.012876706506524766,350,0.6666666865348816,30,30
wide_pitch_range,random_control_09,classifier.1,classical,0,0.6277915633000847,0.005102705956603084,1209,0.6666666865348816,30,30
wide_pitch_range,random_control_09,classifier.1,country,1,0.4150779896013865,-0.005123731909816894,2308,0.6666666865348816,30,30
wide_pitch_range,random_control_09,classifier.1,jazz,2,0.12727272727272726,-0.020421572029590607,1540,0.6666666865348816,30,30
wide_pitch_range,random_control_09,classifier.1,pop,3,0.5941033927612428,0.0026450432597784406,2476,0.6666666865348816,30,30
wide_pitch_range,random_control_09,classifier.1,rock,4,0.6710222905915485,0.00721185362441816,2602,0.6666666865348816,30,30
wide_pitch_range,random_control_09,classifier.1,traditional,5,0.5857142867360796,0.0016659618435161455,350,0.6666666865348816,30,30
high_note_density,random_control_00,classifier.2,classical,0,0.0,-0.054725248366594315,1209,0.8333333134651184,30,30
high_note_density,random_control_00,classifier.2,country,1,0.0,-0.0066731940023601055,2308,0.8333333134651184,30,30
high_note_density,random_control_00,classifier.2,jazz,2,0.0,-0.17092406749725342,1540,0.8333333134651184,30,30
high_note_density,random_control_00,classifier.2,pop,3,1.0,0.07772689312696457,2476,0.8333333134651184,30,30
high_note_density,random_control_00,classifier.2,rock,4,0.0,-0.07191164791584015,2602,0.8333333134651184,30,30
high_note_density,random_control_00,classifier.2,traditional,5,0.0,-0.028687283396720886,350,0.8333333134651184,30,30
high_note_density,random_control_01,classifier.2,classical,0,0.0,-0.12727853655815125,1209,0.75,30,30
high_note_density,random_control_01,classifier.2,country,1,0.0,-0.07346838712692261,2308,0.75,30,30
high_note_density,random_control_01,classifier.2,jazz,2,0.0,-0.11678868532180786,1540,0.75,30,30
high_note_density,random_control_01,classifier.2,pop,3,0.0,-0.04073259234428406,2476,0.75,30,30
high_note_density,random_control_01,classifier.2,rock,4,0.0,-0.11759750547888277,2602,0.75,30,30
high_note_density,random_control_01,classifier.2,traditional,5,1.0,0.10885250598192214,350,0.75,30,30
high_note_density,random_control_02,classifier.2,classical,0,0.0,-0.1151093692142082,1209,0.9166666865348816,30,30
high_note_density,random_control_02,classifier.2,country,1,1.0,0.028008250519633293,2308,0.9166666865348816,30,30
high_note_density,random_control_02,classifier.2,jazz,2,0.0,-0.17806793749332428,1540,0.9166666865348816,30,30
high_note_density,random_control_02,classifier.2,pop,3,1.0,0.06450505554676056,2476,0.9166666865348816,30,30
high_note_density,random_control_02,classifier.2,rock,4,0.0,-0.09186547994613647,2602,0.9166666865348816,30,30
high_note_density,random_control_02,classifier.2,traditional,5,1.0,0.005464159436523914,350,0.9166666865348816,30,30
high_note_density,random_control_03,classifier.2,classical,0,0.0,-0.13185349106788635,1209,0.8333333134651184,30,30
high_note_density,random_control_03,classifier.2,country,1,1.0,0.12029203027486801,2308,0.8333333134651184,30,30
high_note_density,random_control_03,classifier.2,jazz,2,0.0,-0.13659395277500153,1540,0.8333333134651184,30,30
high_note_density,random_control_03,classifier.2,pop,3,1.0,0.018181558698415756,2476,0.8333333134651184,30,30
high_note_density,random_control_03,classifier.2,rock,4,0.0,-0.14845776557922363,2602,0.8333333134651184,30,30
high_note_density,random_control_03,classifier.2,traditional,5,0.0,-0.05504256501793861,350,0.8333333134651184,30,30
high_note_density,random_control_04,classifier.2,classical,0,0.0,-0.18732282519340515,1209,0.9166666865348816,30,30
high_note_density,random_control_04,classifier.2,country,1,0.0,-0.037079013884067535,2308,0.9166666865348816,30,30
high_note_density,random_control_04,classifier.2,jazz,2,0.0,-0.16532273590564728,1540,0.9166666865348816,30,30
high_note_density,random_control_04,classifier.2,pop,3,1.0,0.07513365149497986,2476,0.9166666865348816,30,30
high_note_density,random_control_04,classifier.2,rock,4,0.0,-0.10362021627905367,2602,0.9166666865348816,30,30
high_note_density,random_control_04,classifier.2,traditional,5,1.0,0.007886056825518607,350,0.9166666865348816,30,30
high_note_density,random_control_05,classifier.2,classical,0,0.0,-0.22526748478412628,1209,0.75,30,30
high_note_density,random_control_05,classifier.2,country,1,0.0,-0.06507323682308197,2308,0.75,30,30
high_note_density,random_control_05,classifier.2,jazz,2,0.0,-0.14380118250846863,1540,0.75,30,30
high_note_density,random_control_05,classifier.2,pop,3,0.0,-0.07078112661838531,2476,0.75,30,30
high_note_density,random_control_05,classifier.2,rock,4,0.0,-0.09135435524466036,2602,0.75,30,30
high_note_density,random_control_05,classifier.2,traditional,5,0.0,-0.0574277862906456,350,0.75,30,30
high_note_density,random_control_06,classifier.2,classical,0,0.0,-0.20363728713161006,1209,0.75,30,30
high_note_density,random_control_06,classifier.2,country,1,1.0,0.09545300155878067,2308,0.75,30,30
high_note_density,random_control_06,classifier.2,jazz,2,0.0,-0.20828397572040558,1540,0.75,30,30
high_note_density,random_control_06,classifier.2,pop,3,1.0,0.09838487952947617,2476,0.75,30,30
high_note_density,random_control_06,classifier.2,rock,4,1.0,0.06759915500879288,2602,0.75,30,30
high_note_density,random_control_06,classifier.2,traditional,5,0.0,-0.1059909838438034,350,0.75,30,30
high_note_density,random_control_07,classifier.2,classical,0,0.0,-0.29213428497314453,1209,0.9166666865348816,30,30
high_note_density,random_control_07,classifier.2,country,1,0.0,-0.0025964519008994102,2308,0.9166666865348816,30,30
high_note_density,random_control_07,classifier.2,jazz,2,0.0,-0.19273075461387634,1540,0.9166666865348816,30,30
high_note_density,random_control_07,classifier.2,pop,3,1.0,0.08219200372695923,2476,0.9166666865348816,30,30
high_note_density,random_control_07,classifier.2,rock,4,0.0,-0.16211070120334625,2602,0.9166666865348816,30,30
high_note_density,random_control_07,classifier.2,traditional,5,0.0,-0.15205605328083038,350,0.9166666865348816,30,30
high_note_density,random_control_08,classifier.2,classical,0,1.0,0.11181890964508057,1209,0.9166666865348816,30,30
high_note_density,random_control_08,classifier.2,country,1,1.0,0.049265120178461075,2308,0.9166666865348816,30,30
high_note_density,random_control_08,classifier.2,jazz,2,0.0,-0.07099642604589462,1540,0.9166666865348816,30,30
high_note_density,random_control_08,classifier.2,pop,3,1.0,0.0713183581829071,2476,0.9166666865348816,30,30
high_note_density,random_control_08,classifier.2,rock,4,1.0,0.056991107761859894,2602,0.9166666865348816,30,30
high_note_density,random_control_08,classifier.2,traditional,5,1.0,0.004495992790907621,350,0.9166666865348816,30,30
high_note_density,random_control_09,classifier.2,classical,0,0.0,-0.20536242425441742,1209,0.8333333134651184,30,30
high_note_density,random_control_09,classifier.2,country,1,0.0,-0.04501068592071533,2308,0.8333333134651184,30,30
high_note_density,random_control_09,classifier.2,jazz,2,0.0,-0.2097124606370926,1540,0.8333333134651184,30,30
high_note_density,random_control_09,classifier.2,pop,3,1.0,0.005170152988284826,2476,0.8333333134651184,30,30
high_note_density,random_control_09,classifier.2,rock,4,0.0,-0.15985754132270813,2602,0.8333333134651184,30,30
high_note_density,random_control_09,classifier.2,traditional,5,0.0,-0.014151236042380333,350,0.8333333134651184,30,30
high_pitch_register,random_control_00,classifier.2,classical,0,1.0,0.16365854453212275,1209,0.8333333134651184,30,30
high_pitch_register,random_control_00,classifier.2,country,1,0.0,-0.08965209126472473,2308,0.8333333134651184,30,30
high_pitch_register,random_control_00,classifier.2,jazz,2,0.0,-0.07355383783578873,1540,0.8333333134651184,30,30
high_pitch_register,random_control_00,classifier.2,pop,3,0.0,-0.036440584826642745,2476,0.8333333134651184,30,30
high_pitch_register,random_control_00,classifier.2,rock,4,1.0,0.09365800768136978,2602,0.8333333134651184,30,30
high_pitch_register,random_control_00,classifier.2,traditional,5,1.0,0.2736641764640808,350,0.8333333134651184,30,30
high_pitch_register,random_control_01,classifier.2,classical,0,1.0,0.19319802533751979,1209,0.9166666865348816,30,30
high_pitch_register,random_control_01,classifier.2,country,1,0.0,-0.28067445755004883,2308,0.9166666865348816,30,30
high_pitch_register,random_control_01,classifier.2,jazz,2,0.0,-0.08840455114841461,1540,0.9166666865348816,30,30
high_pitch_register,random_control_01,classifier.2,pop,3,0.0,-0.1955646127462387,2476,0.9166666865348816,30,30
high_pitch_register,random_control_01,classifier.2,rock,4,0.0,-0.048275504261255264,2602,0.9166666865348816,30,30
high_pitch_register,random_control_01,classifier.2,traditional,5,1.0,0.3213772773742676,350,0.9166666865348816,30,30
high_pitch_register,random_control_02,classifier.2,classical,0,1.0,0.028792630894936937,1209,0.8333333134651184,30,30
high_pitch_register,random_control_02,classifier.2,country,1,1.0,0.00974263995885849,2308,0.8333333134651184,30,30
high_pitch_register,random_control_02,classifier.2,jazz,2,0.0,-0.10042747110128403,1540,0.8333333134651184,30,30
high_pitch_register,random_control_02,classifier.2,pop,3,0.0,-0.04865184426307678,2476,0.8333333134651184,30,30
high_pitch_register,random_control_02,classifier.2,rock,4,1.0,0.02634419873356819,2602,0.8333333134651184,30,30
high_pitch_register,random_control_02,classifier.2,traditional,5,1.0,0.1349014937877655,350,0.8333333134651184,30,30
high_pitch_register,random_control_03,classifier.2,classical,0,1.0,0.1678415685892105,1209,0.8333333134651184,30,30
